,MappedState,MappedDistrict,Month,Year,MaxTemp(C),MinTemp(C),Rainfall(mm)
12055,Kerala,THRISSUR,May,2020,33,26,370.8
12056,Kerala,THRISSUR,Jun,2020,29,24,774.7
12057,Kerala,THRISSUR,Jul,2020,29,24,603.5
12058,Kerala,THRISSUR,Aug,2020,29,24,614
12059,Kerala,THRISSUR,Sep,2020,29,24,647.7
12060,Kerala,WAYANAD,Jan,2017,30,21,18.21
12061,Kerala,WAYANAD,Feb,2017,31,21,2.81
12062,Kerala,WAYANAD,Mar,2017,32,23,47.77
12063,Kerala,WAYANAD,Apr,2017,32,25,79.38
12064,Kerala,WAYANAD,May,2017,31,25,171.2
12065,Kerala,WAYANAD,Jun,2017,28,24,220.66
12066,Kerala,WAYANAD,Jul,2017,28,23,125.23
12067,Kerala,WAYANAD,Aug,2017,28,24,132.04
12068,Kerala,WAYANAD,Sep,2017,28,24,195.26
12069,Kerala,WAYANAD,Oct,2017,29,23,137.46
12070,Kerala,WAYANAD,Nov,2017,30,23,89.08
12071,Kerala,WAYANAD,Dec,2017,30,22,37.8
12072,Kerala,WAYANAD,Jan,2018,30,21,2.42
12073,Kerala,WAYANAD,Feb,2018,32,22,7.19
12074,Kerala,WAYANAD,Mar,2018,33,24,67.56
12075,Kerala,WAYANAD,Apr,2018,33,25,121.06
12076,Kerala,WAYANAD,May,2018,31,25,258.72
12077,Kerala,WAYANAD,Jun,2018,28,24,424.93
12078,Kerala,WAYANAD,Jul,2018,27,24,373.23
12079,Kerala,WAYANAD,Aug,2018,27,23,238.97
12080,Kerala,WAYANAD,Sep,2018,29,23,81.91
12081,Kerala,WAYANAD,Oct,2018,33,23,538.23
12082,Kerala,WAYANAD,Nov,2018,34,22,278.2
12083,Kerala,WAYANAD,Dec,2018,34,22,116.9
12084,Kerala,WAYANAD,Jan,2019,35,21,0.3
12085,Kerala,WAYANAD,Feb,2019,36,23,0.9
12086,Kerala,WAYANAD,Mar,2019,35,23,21.7
12087,Kerala,WAYANAD,Apr,2019,35,25,188.2
12088,Kerala,WAYANAD,May,2019,34,25,175.9
12089,Kerala,WAYANAD,Jun,2019,30,25,542.2
12090,Kerala,WAYANAD,Jul,2019,28,23,1070.2
12091,Kerala,WAYANAD,Aug,2019,27,22,1251.7
12092,Kerala,WAYANAD,Sep,2019,28,22,524.8
12093,Kerala,WAYANAD,Oct,2019,30,22,707.1
12094,Kerala,WAYANAD,Nov,2019,32,22,307.3
12095,Kerala,WAYANAD,Dec,2019,32,22,150.5
12096,Kerala,WAYANAD,Jan,2020,33,22,15.8
12097,Kerala,WAYANAD,Feb,2020,34,22,12.8
12098,Kerala,WAYANAD,Mar,2020,34,23,39
12099,Kerala,WAYANAD,Apr,2020,35,25,110.4
12100,Kerala,WAYANAD,May,2020,33,25,255.5
12101,Kerala,WAYANAD,Jun,2020,29,25,558.1
12102,Kerala,WAYANAD,Jul,2020,29,23,520.3
12103,Kerala,WAYANAD,Aug,2020,28,23,905.6
12104,Kerala,WAYANAD,Sep,2020,29,23,812.6
12105,Lakshadweep,LAKSHADWEEP ,Jan,2017,28,27,9.55
12106,Lakshadweep,LAKSHADWEEP ,Feb,2017,28,27,0.38
12107,Lakshadweep,LAKSHADWEEP ,Mar,2017,28,28,17.78
12108,Lakshadweep,LAKSHADWEEP ,Apr,2017,29,29,0.56
12109,Lakshadweep,LAKSHADWEEP ,May,2017,30,30,31.31
12110,Lakshadweep,LAKSHADWEEP ,Jun,2017,29,29,157
12111,Lakshadweep,LAKSHADWEEP ,Jul,2017,29,28,82.58
12112,Lakshadweep,LAKSHADWEEP ,Aug,2017,28,28,111.67
12113,Lakshadweep,LAKSHADWEEP ,Sep,2017,28,28,90.67
12114,Lakshadweep,LAKSHADWEEP ,Oct,2017,28,28,149.71
12115,Lakshadweep,LAKSHADWEEP ,Nov,2017,29,28,28.22
12116,Lakshadweep,LAKSHADWEEP ,Dec,2017,28,27,50.57
12117,Lakshadweep,LAKSHADWEEP ,Jan,2018,28,27,9.89
12118,Lakshadweep,LAKSHADWEEP ,Feb,2018,28,27,8
12119,Lakshadweep,LAKSHADWEEP ,Mar,2018,29,28,26.44
12120,Lakshadweep,LAKSHADWEEP ,Apr,2018,30,29,5.93
12121,Lakshadweep,LAKSHADWEEP ,May,2018,30,29,346.47
12122,Lakshadweep,LAKSHADWEEP ,Jun,2018,29,28,142.11
12123,Lakshadweep,LAKSHADWEEP ,Jul,2018,28,28,74.8
12124,Lakshadweep,LAKSHADWEEP ,Aug,2018,28,27,59.09
12125,Lakshadweep,LAKSHADWEEP ,Sep,2018,28,28,30.82
12126,Lakshadweep,LAKSHADWEEP ,Oct,2018,29,28,236.44
12127,Lakshadweep,LAKSHADWEEP ,Nov,2018,29,29,163.8
12128,Lakshadweep,LAKSHADWEEP ,Dec,2018,29,28,68.8
12129,Lakshadweep,LAKSHADWEEP ,Jan,2019,28,27,0
12130,Lakshadweep,LAKSHADWEEP ,Feb,2019,28,27,5.4
12131,Lakshadweep,LAKSHADWEEP ,Mar,2019,28,27,1
12132,Lakshadweep,LAKSHADWEEP ,Apr,2019,30,29,8.5
12133,Lakshadweep,LAKSHADWEEP ,May,2019,30,29,7
12134,Lakshadweep,LAKSHADWEEP ,Jun,2019,29,26,404.7
12135,Lakshadweep,LAKSHADWEEP ,Jul,2019,28,25,475.9
12136,Lakshadweep,LAKSHADWEEP ,Aug,2019,28,25,582.4
12137,Lakshadweep,LAKSHADWEEP ,Sep,2019,27,25,168.3
12138,Lakshadweep,LAKSHADWEEP ,Oct,2019,28,25,565.4
12139,Lakshadweep,LAKSHADWEEP ,Nov,2019,28,27,75.3
12140,Lakshadweep,LAKSHADWEEP ,Dec,2019,29,26,249.9
12141,Lakshadweep,LAKSHADWEEP ,Jan,2020,28,26,4.7
12142,Lakshadweep,LAKSHADWEEP ,Feb,2020,28,26,13.9
12143,Lakshadweep,LAKSHADWEEP ,Mar,2020,29,27,48.3
12144,Lakshadweep,LAKSHADWEEP ,Apr,2020,30,29,1
12145,Lakshadweep,LAKSHADWEEP ,May,2020,30,28,153.7
12146,Lakshadweep,LAKSHADWEEP ,Jun,2020,29,25,555.1
12147,Lakshadweep,LAKSHADWEEP ,Jul,2020,28,26,505.7
12148,Lakshadweep,LAKSHADWEEP ,Aug,2020,28,26,247
12149,Lakshadweep,LAKSHADWEEP ,Sep,2020,28,25,237.3
12150,Madhya Pradesh,AGAR MALWA,Jan,2017,26,12,0.02
12151,Madhya Pradesh,AGAR MALWA,Feb,2017,30,15,0.9
12152,Madhya Pradesh,AGAR MALWA,Mar,2017,34,20,0.13
12153,Madhya Pradesh,AGAR MALWA,Apr,2017,39,25,0.43
12154,Madhya Pradesh,AGAR MALWA,May,2017,41,29,3.54
12155,Madhya Pradesh,AGAR MALWA,Jun,2017,37,29,93.91
12156,Madhya Pradesh,AGAR MALWA,Jul,2017,30,25,208.46
12157,Madhya Pradesh,AGAR MALWA,Aug,2017,30,24,119.88
12158,Madhya Pradesh,AGAR MALWA,Sep,2017,31,23,90.91
12159,Madhya Pradesh,AGAR MALWA,Oct,2017,33,22,4.59
12160,Madhya Pradesh,AGAR MALWA,Nov,2017,29,18,0
12161,Madhya Pradesh,AGAR MALWA,Dec,2017,26,15,0.38
12162,Madhya Pradesh,AGAR MALWA,Jan,2018,26,14,0
12163,Madhya Pradesh,AGAR MALWA,Feb,2018,30,18,0.07
12164,Madhya Pradesh,AGAR MALWA,Mar,2018,35,23,0.22
12165,Madhya Pradesh,AGAR MALWA,Apr,2018,39,27,0.4
12166,Madhya Pradesh,AGAR MALWA,May,2018,42,32,0.15
12167,Madhya Pradesh,AGAR MALWA,Jun,2018,38,29,126.65
12168,Madhya Pradesh,AGAR MALWA,Jul,2018,30,25,261.5
12169,Madhya Pradesh,AGAR MALWA,Aug,2018,28,23,147.32
12170,Madhya Pradesh,AGAR MALWA,Sep,2018,29,22,75.02
12171,Madhya Pradesh,AGAR MALWA,Oct,2018,33,23,1.1
12172,Madhya Pradesh,AGAR MALWA,Nov,2018,31,21,0
12173,Madhya Pradesh,AGAR MALWA,Dec,2018,26,15,0
12174,Madhya Pradesh,AGAR MALWA,Jan,2019,26,14,0
12175,Madhya Pradesh,AGAR MALWA,Feb,2019,29,17,4.2
12176,Madhya Pradesh,AGAR MALWA,Mar,2019,34,22,0
12177,Madhya Pradesh,AGAR MALWA,Apr,2019,40,29,10.4
12178,Madhya Pradesh,AGAR MALWA,May,2019,41,31,0.4
12179,Madhya Pradesh,AGAR MALWA,Jun,2019,39,30,94.3
12180,Madhya Pradesh,AGAR MALWA,Jul,2019,32,25,429
12181,Madhya Pradesh,AGAR MALWA,Aug,2019,28,23,956.1
12182,Madhya Pradesh,AGAR MALWA,Sep,2019,27,22,837.9
12183,Madhya Pradesh,AGAR MALWA,Oct,2019,29,21,110.1
12184,Madhya Pradesh,AGAR MALWA,Nov,2019,29,20,33.5
12185,Madhya Pradesh,AGAR MALWA,Dec,2019,26,15,3.4
12186,Madhya Pradesh,AGAR MALWA,Jan,2020,24,13,8.9
12187,Madhya Pradesh,AGAR MALWA,Feb,2020,29,15,0.3
12188,Madhya Pradesh,AGAR MALWA,Mar,2020,33,18,14.4
12189,Madhya Pradesh,AGAR MALWA,Apr,2020,39,26,1.2
12190,Madhya Pradesh,AGAR MALWA,May,2020,42,27,2.9
12191,Madhya Pradesh,AGAR MALWA,Jun,2020,35,26,307.1
12192,Madhya Pradesh,AGAR MALWA,Jul,2020,33,25,568.4
12193,Madhya Pradesh,AGAR MALWA,Aug,2020,29,24,894.5
12194,Madhya Pradesh,AGAR MALWA,Sep,2020,31,24,196.3
12195,Madhya Pradesh,ALIRAJPUR,Jan,2017,29,15,0
12196,Madhya Pradesh,ALIRAJPUR,Feb,2017,33,18,0
12197,Madhya Pradesh,ALIRAJPUR,Mar,2017,36,21,0
12198,Madhya Pradesh,ALIRAJPUR,Apr,2017,40,24,0
12199,Madhya Pradesh,ALIRAJPUR,May,2017,42,28,1.84
12200,Madhya Pradesh,ALIRAJPUR,Jun,2017,38,28,53.28
12201,Madhya Pradesh,ALIRAJPUR,Jul,2017,30,25,178.51
12202,Madhya Pradesh,ALIRAJPUR,Aug,2017,31,25,127.89
12203,Madhya Pradesh,ALIRAJPUR,Sep,2017,32,24,57.95
12204,Madhya Pradesh,ALIRAJPUR,Oct,2017,34,24,0.06
12205,Madhya Pradesh,ALIRAJPUR,Nov,2017,31,20,0
12206,Madhya Pradesh,ALIRAJPUR,Dec,2017,28,18,8.23
12207,Madhya Pradesh,ALIRAJPUR,Jan,2018,28,17,0
12208,Madhya Pradesh,ALIRAJPUR,Feb,2018,32,20,0.04
12209,Madhya Pradesh,ALIRAJPUR,Mar,2018,36,24,0.11
12210,Madhya Pradesh,ALIRAJPUR,Apr,2018,40,26,0.01
12211,Madhya Pradesh,ALIRAJPUR,May,2018,42,29,0
12212,Madhya Pradesh,ALIRAJPUR,Jun,2018,38,29,47.99
12213,Madhya Pradesh,ALIRAJPUR,Jul,2018,30,25,164.23
12214,Madhya Pradesh,ALIRAJPUR,Aug,2018,29,24,104.08
12215,Madhya Pradesh,ALIRAJPUR,Sep,2018,30,23,67.92
12216,Madhya Pradesh,ALIRAJPUR,Oct,2018,35,25,3.2
12217,Madhya Pradesh,ALIRAJPUR,Nov,2018,33,23,0
12218,Madhya Pradesh,ALIRAJPUR,Dec,2018,28,17,0
12219,Madhya Pradesh,ALIRAJPUR,Jan,2019,28,16,0
12220,Madhya Pradesh,ALIRAJPUR,Feb,2019,30,19,0.2
12221,Madhya Pradesh,ALIRAJPUR,Mar,2019,35,23,0
12222,Madhya Pradesh,ALIRAJPUR,Apr,2019,40,28,4.8
12223,Madhya Pradesh,ALIRAJPUR,May,2019,40,29,0.4
12224,Madhya Pradesh,ALIRAJPUR,Jun,2019,38,28,255.2
12225,Madhya Pradesh,ALIRAJPUR,Jul,2019,31,24,595.3
12226,Madhya Pradesh,ALIRAJPUR,Aug,2019,28,23,1015
12227,Madhya Pradesh,ALIRAJPUR,Sep,2019,28,23,743.4
12228,Madhya Pradesh,ALIRAJPUR,Oct,2019,30,23,71.5
12229,Madhya Pradesh,ALIRAJPUR,Nov,2019,30,22,33.4
12230,Madhya Pradesh,ALIRAJPUR,Dec,2019,28,17,0.3
12231,Madhya Pradesh,ALIRAJPUR,Jan,2020,27,14,0.3
12232,Madhya Pradesh,ALIRAJPUR,Feb,2020,32,17,0
12233,Madhya Pradesh,ALIRAJPUR,Mar,2020,34,19,3.4
12234,Madhya Pradesh,ALIRAJPUR,Apr,2020,40,26,0
12235,Madhya Pradesh,ALIRAJPUR,May,2020,42,26,0.6
12236,Madhya Pradesh,ALIRAJPUR,Jun,2020,35,26,282.5
12237,Madhya Pradesh,ALIRAJPUR,Jul,2020,33,25,515.5
12238,Madhya Pradesh,ALIRAJPUR,Aug,2020,29,23,889.3
12239,Madhya Pradesh,ALIRAJPUR,Sep,2020,31,24,294.5
12240,Madhya Pradesh,ANUPPUR,Jan,2017,26,10,1.94
12241,Madhya Pradesh,ANUPPUR,Feb,2017,30,12,1.87
12242,Madhya Pradesh,ANUPPUR,Mar,2017,33,17,2.96
12243,Madhya Pradesh,ANUPPUR,Apr,2017,40,23,0.06
12244,Madhya Pradesh,ANUPPUR,May,2017,40,26,3.49
12245,Madhya Pradesh,ANUPPUR,Jun,2017,36,27,113.2
12246,Madhya Pradesh,ANUPPUR,Jul,2017,29,23,282.07
12247,Madhya Pradesh,ANUPPUR,Aug,2017,30,23,169.88
12248,Madhya Pradesh,ANUPPUR,Sep,2017,30,23,128.22
12249,Madhya Pradesh,ANUPPUR,Oct,2017,30,20,35.06
12250,Madhya Pradesh,ANUPPUR,Nov,2017,26,15,1.32
12251,Madhya Pradesh,ANUPPUR,Dec,2017,25,12,0
12252,Madhya Pradesh,ANUPPUR,Jan,2018,24,11,0
12253,Madhya Pradesh,ANUPPUR,Feb,2018,29,16,6.59
12254,Madhya Pradesh,ANUPPUR,Mar,2018,33,20,0.96
12255,Madhya Pradesh,ANUPPUR,Apr,2018,37,24,4.18
12256,Madhya Pradesh,ANUPPUR,May,2018,41,28,3.68
12257,Madhya Pradesh,ANUPPUR,Jun,2018,36,28,59.43
12258,Madhya Pradesh,ANUPPUR,Jul,2018,30,25,230.59
12259,Madhya Pradesh,ANUPPUR,Aug,2018,29,23,183.66
12260,Madhya Pradesh,ANUPPUR,Sep,2018,29,21,84.54
12261,Madhya Pradesh,ANUPPUR,Oct,2018,31,21,2.3
12262,Madhya Pradesh,ANUPPUR,Nov,2018,29,18,0
12263,Madhya Pradesh,ANUPPUR,Dec,2018,24,13,16.7
12264,Madhya Pradesh,ANUPPUR,Jan,2019,25,13,47
12265,Madhya Pradesh,ANUPPUR,Feb,2019,28,17,38.1
12266,Madhya Pradesh,ANUPPUR,Mar,2019,33,21,49.9
12267,Madhya Pradesh,ANUPPUR,Apr,2019,39,28,19.1
12268,Madhya Pradesh,ANUPPUR,May,2019,41,30,0.7
12269,Madhya Pradesh,ANUPPUR,Jun,2019,40,30,58.7
12270,Madhya Pradesh,ANUPPUR,Jul,2019,33,25,415.7
12271,Madhya Pradesh,ANUPPUR,Aug,2019,30,24,888.1
12272,Madhya Pradesh,ANUPPUR,Sep,2019,29,22,734.7
12273,Madhya Pradesh,ANUPPUR,Oct,2019,28,20,45.2
12274,Madhya Pradesh,ANUPPUR,Nov,2019,28,18,0
12275,Madhya Pradesh,ANUPPUR,Dec,2019,24,12,8.1
12276,Madhya Pradesh,ANUPPUR,Jan,2020,24,13,57.1
12277,Madhya Pradesh,ANUPPUR,Feb,2020,27,15,37.8
12278,Madhya Pradesh,ANUPPUR,Mar,2020,32,20,52.2
12279,Madhya Pradesh,ANUPPUR,Apr,2020,38,25,5.2
12280,Madhya Pradesh,ANUPPUR,May,2020,42,28,1.6
12281,Madhya Pradesh,ANUPPUR,Jun,2020,35,26,266.1
12282,Madhya Pradesh,ANUPPUR,Jul,2020,33,25,496.6
12283,Madhya Pradesh,ANUPPUR,Aug,2020,30,23,688.7
12284,Madhya Pradesh,ANUPPUR,Sep,2020,31,24,265.4
12285,Madhya Pradesh,ASHOKNAGAR,Jan,2017,25,11,1.04
12286,Madhya Pradesh,ASHOKNAGAR,Feb,2017,29,15,1.94
12287,Madhya Pradesh,ASHOKNAGAR,Mar,2017,33,19,5.22
12288,Madhya Pradesh,ASHOKNAGAR,Apr,2017,40,26,0.24
12289,Madhya Pradesh,ASHOKNAGAR,May,2017,41,30,4.12
12290,Madhya Pradesh,ASHOKNAGAR,Jun,2017,38,30,34.96
12291,Madhya Pradesh,ASHOKNAGAR,Jul,2017,32,26,136.96
12292,Madhya Pradesh,ASHOKNAGAR,Aug,2017,31,25,78.17
12293,Madhya Pradesh,ASHOKNAGAR,Sep,2017,31,24,110.73
12294,Madhya Pradesh,ASHOKNAGAR,Oct,2017,33,23,2.32
12295,Madhya Pradesh,ASHOKNAGAR,Nov,2017,28,18,1.37
12296,Madhya Pradesh,ASHOKNAGAR,Dec,2017,25,14,0.1
12297,Madhya Pradesh,ASHOKNAGAR,Jan,2018,25,13,0
12298,Madhya Pradesh,ASHOKNAGAR,Feb,2018,29,17,2.37
12299,Madhya Pradesh,ASHOKNAGAR,Mar,2018,34,23,1.29
12300,Madhya Pradesh,ASHOKNAGAR,Apr,2018,38,27,4.73
12301,Madhya Pradesh,ASHOKNAGAR,May,2018,42,32,1.74
12302,Madhya Pradesh,ASHOKNAGAR,Jun,2018,39,31,72.01
12303,Madhya Pradesh,ASHOKNAGAR,Jul,2018,32,27,195.4
12304,Madhya Pradesh,ASHOKNAGAR,Aug,2018,30,24,163.36
12305,Madhya Pradesh,ASHOKNAGAR,Sep,2018,29,22,58.43
12306,Madhya Pradesh,ASHOKNAGAR,Oct,2018,33,23,0
12307,Madhya Pradesh,ASHOKNAGAR,Nov,2018,30,19,0
12308,Madhya Pradesh,ASHOKNAGAR,Dec,2018,24,13,0
12309,Madhya Pradesh,ASHOKNAGAR,Jan,2019,24,12,5
12310,Madhya Pradesh,ASHOKNAGAR,Feb,2019,27,15,8.8
12311,Madhya Pradesh,ASHOKNAGAR,Mar,2019,32,21,3.3
12312,Madhya Pradesh,ASHOKNAGAR,Apr,2019,39,29,17.6
12313,Madhya Pradesh,ASHOKNAGAR,May,2019,40,32,0.9
12314,Madhya Pradesh,ASHOKNAGAR,Jun,2019,40,32,34
12315,Madhya Pradesh,ASHOKNAGAR,Jul,2019,33,26,452.5
12316,Madhya Pradesh,ASHOKNAGAR,Aug,2019,30,24,868.3
12317,Madhya Pradesh,ASHOKNAGAR,Sep,2019,28,23,800.9
12318,Madhya Pradesh,ASHOKNAGAR,Oct,2019,29,21,59.6
12319,Madhya Pradesh,ASHOKNAGAR,Nov,2019,29,19,17.2
12320,Madhya Pradesh,ASHOKNAGAR,Dec,2019,23,12,8
12321,Madhya Pradesh,ASHOKNAGAR,Jan,2020,22,12,23.3
12322,Madhya Pradesh,ASHOKNAGAR,Feb,2020,27,14,0.2
12323,Madhya Pradesh,ASHOKNAGAR,Mar,2020,31,19,7.5
12324,Madhya Pradesh,ASHOKNAGAR,Apr,2020,37,25,1.7
12325,Madhya Pradesh,ASHOKNAGAR,May,2020,41,28,1.8
12326,Madhya Pradesh,ASHOKNAGAR,Jun,2020,37,27,134.3
12327,Madhya Pradesh,ASHOKNAGAR,Jul,2020,34,27,354.3
12328,Madhya Pradesh,ASHOKNAGAR,Aug,2020,30,25,532.1
12329,Madhya Pradesh,ASHOKNAGAR,Sep,2020,32,25,105.6
12330,Madhya Pradesh,BALAGHAT,Jan,2017,29,12,2.71
12331,Madhya Pradesh,BALAGHAT,Feb,2017,33,15,3.55
12332,Madhya Pradesh,BALAGHAT,Mar,2017,37,18,1.68
12333,Madhya Pradesh,BALAGHAT,Apr,2017,42,22,0.23
12334,Madhya Pradesh,BALAGHAT,May,2017,43,26,5.19
12335,Madhya Pradesh,BALAGHAT,Jun,2017,38,27,38.3
12336,Madhya Pradesh,BALAGHAT,Jul,2017,29,24,137.9
12337,Madhya Pradesh,BALAGHAT,Aug,2017,30,24,124.53
12338,Madhya Pradesh,BALAGHAT,Sep,2017,31,23,68.32
12339,Madhya Pradesh,BALAGHAT,Oct,2017,31,21,40.82
12340,Madhya Pradesh,BALAGHAT,Nov,2017,30,16,2.04
12341,Madhya Pradesh,BALAGHAT,Dec,2017,29,14,0
12342,Madhya Pradesh,BALAGHAT,Jan,2018,28,13,0
12343,Madhya Pradesh,BALAGHAT,Feb,2018,32,18,13.03
12344,Madhya Pradesh,BALAGHAT,Mar,2018,36,23,0.55
12345,Madhya Pradesh,BALAGHAT,Apr,2018,40,26,2.46
12346,Madhya Pradesh,BALAGHAT,May,2018,43,31,3.47
12347,Madhya Pradesh,BALAGHAT,Jun,2018,37,28,49.85
12348,Madhya Pradesh,BALAGHAT,Jul,2018,30,24,160.93
12349,Madhya Pradesh,BALAGHAT,Aug,2018,28,23,105.44
12350,Madhya Pradesh,BALAGHAT,Sep,2018,30,22,30.22
12351,Madhya Pradesh,BALAGHAT,Oct,2018,34,22,0.3
12352,Madhya Pradesh,BALAGHAT,Nov,2018,33,20,0
12353,Madhya Pradesh,BALAGHAT,Dec,2018,28,16,37
12354,Madhya Pradesh,BALAGHAT,Jan,2019,29,15,16.8
12355,Madhya Pradesh,BALAGHAT,Feb,2019,33,19,12.3
12356,Madhya Pradesh,BALAGHAT,Mar,2019,37,24,12.9
12357,Madhya Pradesh,BALAGHAT,Apr,2019,42,30,3.4
12358,Madhya Pradesh,BALAGHAT,May,2019,44,33,0
12359,Madhya Pradesh,BALAGHAT,Jun,2019,41,30,74.1
12360,Madhya Pradesh,BALAGHAT,Jul,2019,31,25,530.4
12361,Madhya Pradesh,BALAGHAT,Aug,2019,29,23,746.1
12362,Madhya Pradesh,BALAGHAT,Sep,2019,28,23,950.5
12363,Madhya Pradesh,BALAGHAT,Oct,2019,29,21,142.7
12364,Madhya Pradesh,BALAGHAT,Nov,2019,30,19,4.3
12365,Madhya Pradesh,BALAGHAT,Dec,2019,27,15,22.5
12366,Madhya Pradesh,BALAGHAT,Jan,2020,27,15,37
12367,Madhya Pradesh,BALAGHAT,Feb,2020,30,17,40.9
12368,Madhya Pradesh,BALAGHAT,Mar,2020,35,23,29.7
12369,Madhya Pradesh,BALAGHAT,Apr,2020,40,27,4.7
12370,Madhya Pradesh,BALAGHAT,May,2020,44,29,1.4
12371,Madhya Pradesh,BALAGHAT,Jun,2020,36,27,151.6
12372,Madhya Pradesh,BALAGHAT,Jul,2020,33,26,420.3
12373,Madhya Pradesh,BALAGHAT,Aug,2020,29,24,855.2
12374,Madhya Pradesh,BALAGHAT,Sep,2020,31,24,232.7
12375,Madhya Pradesh,BARWANI,Jan,2017,28,16,0.05
12376,Madhya Pradesh,BARWANI,Feb,2017,33,19,0.02
12377,Madhya Pradesh,BARWANI,Mar,2017,36,22,0
12378,Madhya Pradesh,BARWANI,Apr,2017,40,25,0.02
12379,Madhya Pradesh,BARWANI,May,2017,41,29,2.91
12380,Madhya Pradesh,BARWANI,Jun,2017,37,28,50.09
12381,Madhya Pradesh,BARWANI,Jul,2017,31,25,56.29
12382,Madhya Pradesh,BARWANI,Aug,2017,31,24,54.81
12383,Madhya Pradesh,BARWANI,Sep,2017,32,24,42.86
12384,Madhya Pradesh,BARWANI,Oct,2017,34,24,7.41
12385,Madhya Pradesh,BARWANI,Nov,2017,31,20,0
12386,Madhya Pradesh,BARWANI,Dec,2017,29,19,0.19
12387,Madhya Pradesh,BARWANI,Jan,2018,29,18,0
12388,Madhya Pradesh,BARWANI,Feb,2018,32,21,0.04
12389,Madhya Pradesh,BARWANI,Mar,2018,36,26,0.27
12390,Madhya Pradesh,BARWANI,Apr,2018,40,28,0.42
12391,Madhya Pradesh,BARWANI,May,2018,42,30,0.21
12392,Madhya Pradesh,BARWANI,Jun,2018,37,28,35.63
12393,Madhya Pradesh,BARWANI,Jul,2018,31,25,70.06
12394,Madhya Pradesh,BARWANI,Aug,2018,30,24,74.49
12395,Madhya Pradesh,BARWANI,Sep,2018,31,23,65.57
12396,Madhya Pradesh,BARWANI,Oct,2018,34,25,6.8
12397,Madhya Pradesh,BARWANI,Nov,2018,32,23,4.7
12398,Madhya Pradesh,BARWANI,Dec,2018,28,18,0
12399,Madhya Pradesh,BARWANI,Jan,2019,28,17,0
12400,Madhya Pradesh,BARWANI,Feb,2019,31,20,0.2
12401,Madhya Pradesh,BARWANI,Mar,2019,35,25,0
12402,Madhya Pradesh,BARWANI,Apr,2019,40,29,34.2
12403,Madhya Pradesh,BARWANI,May,2019,40,29,0
12404,Madhya Pradesh,BARWANI,Jun,2019,38,28,187.5
12405,Madhya Pradesh,BARWANI,Jul,2019,30,24,502.7
12406,Madhya Pradesh,BARWANI,Aug,2019,28,23,767.4
12407,Madhya Pradesh,BARWANI,Sep,2019,27,23,563.1
12408,Madhya Pradesh,BARWANI,Oct,2019,29,22,161.8
12409,Madhya Pradesh,BARWANI,Nov,2019,29,22,59.2
12410,Madhya Pradesh,BARWANI,Dec,2019,28,19,5.4
12411,Madhya Pradesh,BARWANI,Jan,2020,27,16,0.3
12412,Madhya Pradesh,BARWANI,Feb,2020,32,18,0
12413,Madhya Pradesh,BARWANI,Mar,2020,34,20,4.3
12414,Madhya Pradesh,BARWANI,Apr,2020,40,26,1.6
12415,Madhya Pradesh,BARWANI,May,2020,42,26,0.9
12416,Madhya Pradesh,BARWANI,Jun,2020,33,25,394.1
12417,Madhya Pradesh,BARWANI,Jul,2020,32,25,467.8
12418,Madhya Pradesh,BARWANI,Aug,2020,28,24,408.6
12419,Madhya Pradesh,BARWANI,Sep,2020,31,24,298.3
12420,Madhya Pradesh,BETUL,Jan,2017,27,12,1.01
12421,Madhya Pradesh,BETUL,Feb,2017,31,16,0.76
12422,Madhya Pradesh,BETUL,Mar,2017,34,19,0.75
12423,Madhya Pradesh,BETUL,Apr,2017,39,23,0
12424,Madhya Pradesh,BETUL,May,2017,40,27,4.74
12425,Madhya Pradesh,BETUL,Jun,2017,35,26,93.79
12426,Madhya Pradesh,BETUL,Jul,2017,28,23,98.61
12427,Madhya Pradesh,BETUL,Aug,2017,29,22,86.23
12428,Madhya Pradesh,BETUL,Sep,2017,29,22,75.16
12429,Madhya Pradesh,BETUL,Oct,2017,30,21,35.58
12430,Madhya Pradesh,BETUL,Nov,2017,28,17,2.51
12431,Madhya Pradesh,BETUL,Dec,2017,27,15,0
12432,Madhya Pradesh,BETUL,Jan,2018,26,14,0
12433,Madhya Pradesh,BETUL,Feb,2018,30,18,9.22
12434,Madhya Pradesh,BETUL,Mar,2018,34,23,0.97
12435,Madhya Pradesh,BETUL,Apr,2018,38,26,0.3
12436,Madhya Pradesh,BETUL,May,2018,41,30,0.03
12437,Madhya Pradesh,BETUL,Jun,2018,35,27,159.93
12438,Madhya Pradesh,BETUL,Jul,2018,28,23,184.09
12439,Madhya Pradesh,BETUL,Aug,2018,27,22,49.59
12440,Madhya Pradesh,BETUL,Sep,2018,28,21,31.15
12441,Madhya Pradesh,BETUL,Oct,2018,31,22,0
12442,Madhya Pradesh,BETUL,Nov,2018,30,20,0
12443,Madhya Pradesh,BETUL,Dec,2018,26,16,2.8
12444,Madhya Pradesh,BETUL,Jan,2019,26,15,3.3
12445,Madhya Pradesh,BETUL,Feb,2019,29,18,12.7
12446,Madhya Pradesh,BETUL,Mar,2019,33,23,3
12447,Madhya Pradesh,BETUL,Apr,2019,39,28,35.4
12448,Madhya Pradesh,BETUL,May,2019,40,30,0.3
12449,Madhya Pradesh,BETUL,Jun,2019,38,29,137.1
12450,Madhya Pradesh,BETUL,Jul,2019,28,22,537
